"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"FBLN7.4",0,1.63328049440782,0.325,0.119,0,"4","FBLN7"
"LIMA1.3",0,1.59917233993502,0.341,0.135,0,"4","LIMA1"
"CD63.4",0,-1.33960700471518,0.329,0.533,0,"4","CD63"
"CXCR5.1",0,2.86796821231515,0.24,0.039,0,"4","CXCR5"
"AC017002.3",0,4.24052688251574,0.221,0.021,0,"4","AC017002.3"
"TRIB1",0,3.36743181480037,0.232,0.032,0,"4","TRIB1"
"LAIR2",0,3.95178797896485,0.217,0.019,0,"4","LAIR2"
"LTB.4",0,1.22873690018757,0.896,0.7,0,"4","LTB"
"DUSP4.4",0,1.12484732111318,0.474,0.28,0,"4","DUSP4"
"PASK.4",0,1.71510890905706,0.352,0.16,0,"4","PASK"
"GLRX.2",0,1.30406369948424,0.429,0.238,0,"4","GLRX"
"SLAMF7.4",0,-2.8545839229088,0.05,0.24,0,"4","SLAMF7"
"LTA.3",0,2.14918384792785,0.294,0.104,0,"4","LTA"
"SESN3.4",0,1.64762356788507,0.308,0.118,0,"4","SESN3"
"DUSP16.3",0,1.6486212004169,0.302,0.112,0,"4","DUSP16"
"FAM110A.3",0,1.36198201580083,0.366,0.176,0,"4","FAM110A"
"FOSB.4",0,-1.34917721364122,0.539,0.729,0,"4","FOSB"
"PMVK.4",0,1.12295933924658,0.45,0.261,0,"4","PMVK"
"SNX9.4",0,1.35138338563971,0.38,0.193,0,"4","SNX9"
"POU2F2.2",0,1.34942370466769,0.341,0.155,0,"4","POU2F2"
"METTL8.4",0,1.75220970155604,0.285,0.099,0,"4","METTL8"
"ADTRP",0,3.85733640897205,0.199,0.017,0,"4","ADTRP"
"IKZF2.4",0,1.62783579773893,0.281,0.1,0,"4","IKZF2"
"ITGB2-AS1.4",0,1.46408054424721,0.296,0.115,0,"4","ITGB2-AS1"
"RTKN2",0,3.4560667665056,0.204,0.027,0,"4","RTKN2"
"CCNG2.3",0,2.0801112464783,0.25,0.076,0,"4","CCNG2"
"FAAH2.1",0,1.96344431890124,0.231,0.061,0,"4","FAAH2"
"S100A10.3",0,-0.646164346865155,0.68,0.849,0,"4","S100A10"
"SAT1.4",0,1.0763986971849,0.808,0.644,0,"4","SAT1"
"ISG20.3",0,0.829868741426392,0.796,0.634,0,"4","ISG20"
"SMCO4.2",0,1.51001339330112,0.301,0.14,0,"4","SMCO4"
"ZNRF1.3",0,1.68810023324524,0.252,0.094,0,"4","ZNRF1"
"MAST4.2",0,1.97053550608923,0.23,0.074,0,"4","MAST4"
"NINJ2.1",0,1.92837423404658,0.225,0.069,0,"4","NINJ2"
"STX11.4",0,1.38439421130033,0.276,0.121,0,"4","STX11"
"MIR155HG.4",0,2.4514037259278,0.256,0.102,0,"4","MIR155HG"
"GADD45G",0,2.01109255678206,0.225,0.072,0,"4","GADD45G"
"SLC9A9.4",0,1.51695465994344,0.262,0.111,0,"4","SLC9A9"
"POU2AF1",0,4.27055800101757,0.162,0.011,0,"4","POU2AF1"
"MYL6B.4",0,1.60020166509848,0.248,0.098,0,"4","MYL6B"
"F5",0,4.17325119633729,0.159,0.01,0,"4","F5"
"ACTA2.3",0,1.48002689141676,0.254,0.106,0,"4","ACTA2"
"KCNN4",0,1.66664622702118,0.22,0.076,0,"4","KCNN4"
"C9orf16.3",0,0.9394518693107,0.818,0.674,0,"4","C9orf16"
"ETV7",0,2.44075687654934,0.189,0.046,0,"4","ETV7"
"CAMK1",0,2.29381010504732,0.19,0.048,0,"4","CAMK1"
"BTLA.4",0,1.66409098297279,0.234,0.092,0,"4","BTLA"
"CD200",0,4.27306681568367,0.154,0.013,0,"4","CD200"
"NR4A2.3",0,-0.743860042241045,0.704,0.842,0,"4","NR4A2"
"INPP1",0,1.9374005716479,0.203,0.065,0,"4","INPP1"
"LGMN",0,2.34420181275011,0.153,0.015,0,"4","LGMN"
"TRPS1.1",0,1.56790209012161,0.209,0.078,0,"4","TRPS1"
"SGPP2",0,3.04071877797586,0.146,0.019,0,"4","SGPP2"
"CTSC.2",0,0.773410307594688,0.808,0.681,0,"4","CTSC"
"INPP5F",0,1.95676355232242,0.189,0.062,0,"4","INPP5F"
"SPSB1",0,1.86672341313147,0.182,0.056,0,"4","SPSB1"
"SH3TC1.1",0,1.62421655982262,0.192,0.066,0,"4","SH3TC1"
"TNFAIP3.3",0,-0.970863210193837,0.761,0.887,0,"4","TNFAIP3"
"AC012645.3",0,2.127541727051,0.185,0.059,0,"4","AC012645.3"
"CCR8",0,5.65763834273682,0.128,0.003,0,"4","CCR8"
"IFITM2.3",0,-0.702241114215339,0.777,0.898,0,"4","IFITM2"
"FAM184A",0,2.78506563417124,0.144,0.025,0,"4","FAM184A"
"IL21",0,3.27275914284347,0.133,0.016,0,"4","IL21"
"ACTN1.1",0,1.73188524726693,0.158,0.046,0,"4","ACTN1"
"CD79A",0,2.69926721826794,0.128,0.02,0,"4","CD79A"
"IL10",0,4.14990934822916,0.125,0.018,0,"4","IL10"
"HACD1",0,4.42024885005434,0.114,0.007,0,"4","HACD1"
"TSHZ2.1",0,1.85995528763281,0.139,0.036,0,"4","TSHZ2"
"LINC01281",0,4.59448844263224,0.103,0.004,0,"4","LINC01281"
"KIAA1324",0,2.0152357731883,0.135,0.038,0,"4","KIAA1324"
"IKZF4",0,3.29037515913068,0.113,0.016,0,"4","IKZF4"
"IL1R2",0,4.11902232064337,0.102,0.008,0,"4","IL1R2"
"CD69.1",0,-0.935743188588974,0.873,0.965,0,"4","CD69"
"PKM.3",0,0.894471893142591,0.836,0.747,0,"4","PKM"
"FOS.3",0,-1.34889549767968,0.82,0.904,0,"4","FOS"
"VDR",0,2.64373977698063,0.102,0.021,0,"4","VDR"
"ZFP36L2.3",0,-0.890117051622753,0.893,0.973,0,"4","ZFP36L2"
"MT-ND4.3",0,-0.730847338664454,0.927,0.973,0,"4","MT-ND4"
"ARPC1B.2",0,0.562001553322628,0.957,0.913,0,"4","ARPC1B"
"SRGN.3",0,0.742314440504766,0.991,0.974,0,"4","SRGN"
"IL32.2",0,0.696003917265628,0.979,0.971,0,"4","IL32"
"PFN1.3",0,0.31410500814358,0.999,0.995,0,"4","PFN1"
"MT-CO3.3",0,-0.43048256633626,0.998,0.999,0,"4","MT-CO3"
"RPLP0.3",0,-0.416041517939416,0.994,0.994,0,"4","RPLP0"
"MT-CO2.2",0,-0.346106406444707,1,1,0,"4","MT-CO2"
"LY96.1",8.23947236342575e-308,1.81052355255849,0.149,0.045,1.64789447268515e-304,"4","LY96"
"GLCCI1.3",7.31864820041905e-306,1.30168074896053,0.305,0.142,1.46372964008381e-302,"4","GLCCI1"
"RNF19A.3",9.60152761696421e-306,0.949228875740405,0.581,0.389,1.92030552339284e-302,"4","RNF19A"
"BCL3.4",1.10641901693584e-301,1.14248339336891,0.43,0.243,2.21283803387167e-298,"4","BCL3"
"TRIB2.3",1.33760334504742e-301,1.14881933616862,0.405,0.223,2.67520669009484e-298,"4","TRIB2"
"TTN",7.79755383807527e-301,2.04434395483304,0.132,0.037,1.55951076761505e-297,"4","TTN"
"NPDC1.1",1.74051342761034e-293,1.58501030582129,0.189,0.069,3.48102685522068e-290,"4","NPDC1"
"SIRPG.3",4.69477173573912e-293,0.699205799094074,0.711,0.531,9.38954347147824e-290,"4","SIRPG"
"PVT1.4",1.71739545725929e-292,1.35462363462382,0.257,0.111,3.43479091451859e-289,"4","PVT1"
"VAV3.1",4.89608293452632e-288,1.83418832724403,0.166,0.056,9.79216586905263e-285,"4","VAV3"
"XCL2.4",7.25699463963126e-288,-1.94515511928293,0.043,0.221,1.45139892792625e-284,"4","XCL2"
"JUN.4",1.96339628271199e-287,-1.11665149568436,0.665,0.816,3.92679256542398e-284,"4","JUN"
"SPRY1.4",4.40943123598553e-285,-2.37479890382652,0.084,0.269,8.81886247197105e-282,"4","SPRY1"
"CTSA.1",5.43349715912184e-285,0.998593052792739,0.515,0.331,1.08669943182437e-281,"4","CTSA"
"ADGRE5.4",1.43119626304155e-281,-0.920307358568405,0.432,0.614,2.8623925260831e-278,"4","ADGRE5"
"CD74.4",4.36376158393018e-279,0.288765457219458,0.95,0.882,8.72752316786036e-276,"4","CD74"
"PTPN7.3",3.35817670836836e-277,0.785828155730715,0.664,0.498,6.71635341673673e-274,"4","PTPN7"
"CST7.4",3.21587236047181e-276,-0.797212830411788,0.59,0.753,6.43174472094363e-273,"4","CST7"
"TMIGD2.4",6.58777526613111e-276,-2.18799493200521,0.101,0.284,1.31755505322622e-272,"4","TMIGD2"
"SYTL2.4",6.31790223487191e-275,-2.00124269059291,0.09,0.273,1.26358044697438e-271,"4","SYTL2"
"RUNX3.4",1.45618802774051e-272,-1.16305842388176,0.282,0.474,2.91237605548103e-269,"4","RUNX3"
"HS3ST3B1.2",4.83430993472036e-272,1.64835457741597,0.196,0.076,9.66861986944071e-269,"4","HS3ST3B1"
"SLAMF1.4",5.42611559671511e-270,0.865043027849924,0.569,0.383,1.08522311934302e-266,"4","SLAMF1"
"LINC02446.4",2.09089999982114e-267,-2.81657934573219,0.048,0.217,4.18179999964229e-264,"4","LINC02446"
"CD160.4",1.80430137231823e-266,-2.78468485438301,0.037,0.2,3.60860274463647e-263,"4","CD160"
"PRDX1.2",5.14449475282835e-266,0.649620585718335,0.753,0.619,1.02889895056567e-262,"4","PRDX1"
"GADD45A.2",3.91407776848414e-265,1.41885938639685,0.252,0.113,7.82815553696829e-262,"4","GADD45A"
"JAML.3",9.93076196179111e-264,-1.25431091239073,0.232,0.425,1.98615239235822e-260,"4","JAML"
"SH2D1A.4",2.31754574579963e-262,0.892193437375908,0.529,0.343,4.63509149159926e-259,"4","SH2D1A"
"TPT1.3",6.45860674669603e-259,-0.266241207031364,0.998,0.997,1.29172134933921e-255,"4","TPT1"
"ATP1B1",2.21401310430534e-258,1.74888407929841,0.15,0.051,4.42802620861067e-255,"4","ATP1B1"
"CYTOR.4",1.1894905870483e-257,0.745983844644509,0.662,0.489,2.37898117409659e-254,"4","CYTOR"
"GBP5.4",1.7849459029271e-254,0.808985268006804,0.615,0.445,3.56989180585421e-251,"4","GBP5"
"CCDC167.3",1.44576792437647e-253,0.957120063205477,0.411,0.238,2.89153584875294e-250,"4","CCDC167"
"FCRL3",1.39280024195973e-250,1.68176226121192,0.118,0.034,2.78560048391946e-247,"4","FCRL3"
"CD244.4",1.52387118085299e-250,-3.15556585699177,0.04,0.194,3.04774236170598e-247,"4","CD244"
"LGALS1.4",2.19907951034194e-249,-1.09929420581323,0.234,0.433,4.39815902068387e-246,"4","LGALS1"
"ETV6.4",5.2384742741304e-248,1.24118471303355,0.271,0.129,1.04769485482608e-244,"4","ETV6"
"MT-CO1.2",4.1126207004647e-247,-0.294691885002828,1,1,8.22524140092941e-244,"4","MT-CO1"
"PKIA",1.14749751165723e-244,1.766896689238,0.142,0.048,2.29499502331446e-241,"4","PKIA"
"ABCB1.4",4.7596624249081e-242,-2.87364608164465,0.043,0.196,9.51932484981621e-239,"4","ABCB1"
"ITGB2.3",8.78307006607763e-242,0.466098989389388,0.783,0.579,1.75661401321553e-238,"4","ITGB2"
"CXCR4.4",1.47270768451929e-241,-0.753791979198209,0.671,0.783,2.94541536903857e-238,"4","CXCR4"
"TNFRSF25.3",2.02390198380088e-241,0.913301456479913,0.406,0.235,4.04780396760175e-238,"4","TNFRSF25"
"PRF1.4",3.18044096850058e-241,-1.23584812796781,0.348,0.509,6.36088193700116e-238,"4","PRF1"
"LYAR.4",3.77543990674835e-239,-1.47170039054176,0.18,0.355,7.5508798134967e-236,"4","LYAR"
"RGS2.3",6.15433245460747e-238,-0.986608681189875,0.349,0.537,1.23086649092149e-234,"4","RGS2"
"ANXA2.2",1.29779311106266e-237,-0.832054729946431,0.333,0.525,2.59558622212531e-234,"4","ANXA2"
"PIM3.2",1.74066626832364e-237,1.21935055322282,0.493,0.332,3.48133253664728e-234,"4","PIM3"
"ASB2.4",1.88921967690006e-237,0.880963433676882,0.481,0.309,3.77843935380011e-234,"4","ASB2"
"TMEM173.4",1.17396085925004e-236,0.837273446931269,0.488,0.311,2.34792171850008e-233,"4","TMEM173"
"NDFIP2.4",2.6975065094241e-236,0.895320410035226,0.327,0.169,5.3950130188482e-233,"4","NDFIP2"
"EPHX2.1",9.37117411227173e-236,1.4244627103894,0.188,0.076,1.87423482245435e-232,"4","EPHX2"
"CALM3.3",4.6690361910122e-235,0.50513595144716,0.815,0.698,9.3380723820244e-232,"4","CALM3"
"TNFSF9.4",1.69107456468525e-234,-1.89756876272633,0.104,0.275,3.38214912937049e-231,"4","TNFSF9"
"LEF1.4",2.22236446985976e-234,0.92432929059572,0.333,0.175,4.44472893971952e-231,"4","LEF1"
"IFNG.4",2.35855242931853e-234,-1.73578502759047,0.121,0.297,4.71710485863706e-231,"4","IFNG"
"S100A11.3",6.62589424113341e-234,-0.607035649916393,0.661,0.779,1.32517884822668e-230,"4","S100A11"
"BEX3.1",1.7023370817546e-230,2.00600007860508,0.122,0.039,3.40467416350919e-227,"4","BEX3"
"SPATS2L",8.4493811919531e-230,1.67046284264643,0.154,0.057,1.68987623839062e-226,"4","SPATS2L"
"GZMH.4",4.69022269002707e-229,-2.59765758157485,0.052,0.204,9.38044538005415e-226,"4","GZMH"
"RASGEF1B.4",1.1892263951685e-226,-1.95422515745602,0.096,0.258,2.37845279033701e-223,"4","RASGEF1B"
"CLIC3.4",1.46313021319767e-226,-2.23868632095413,0.071,0.227,2.92626042639534e-223,"4","CLIC3"
"IFITM1.3",1.42499996181986e-225,-0.350853282411893,0.845,0.964,2.84999992363972e-222,"4","IFITM1"
"KLRC3.3",3.57348994816283e-225,-3.86447761291924,0.021,0.157,7.14697989632566e-222,"4","KLRC3"
"RGS1.4",2.62779444826645e-223,0.676066206513249,0.786,0.685,5.2555888965329e-220,"4","RGS1"
"C15orf53",5.80213559739176e-223,1.66430762839568,0.143,0.051,1.16042711947835e-219,"4","C15orf53"
"HOXB2.2",1.44954355204591e-222,1.03514294697501,0.361,0.207,2.89908710409182e-219,"4","HOXB2"
"ITM2A.3",9.69703840423561e-222,0.708696334157426,0.777,0.671,1.93940768084712e-218,"4","ITM2A"
"MYBL1.2",1.20551467387673e-220,-2.47098746309046,0.057,0.205,2.41102934775346e-217,"4","MYBL1"
"RPLP1.4",1.52609744581944e-219,-0.238863416626728,1,0.999,3.05219489163888e-216,"4","RPLP1"
"MAP3K8.3",3.18738754097865e-218,-1.06812443291763,0.258,0.434,6.3747750819573e-215,"4","MAP3K8"
"NR4A1.3",1.13181704586714e-217,-1.00657039164079,0.363,0.538,2.26363409173427e-214,"4","NR4A1"
"AC004585.1",8.87668304565047e-217,2.09047262276584,0.103,0.031,1.77533660913009e-213,"4","AC004585.1"
"MIR3142HG",3.17372241146284e-215,1.95614113330765,0.105,0.031,6.34744482292569e-212,"4","MIR3142HG"
"PAM.4",8.44142654992268e-215,1.24803419052274,0.205,0.09,1.68828530998454e-211,"4","PAM"
"KLRC2.4",4.39748476943808e-214,-3.93532169986328,0.019,0.148,8.79496953887615e-211,"4","KLRC2"
"ACTB.2",2.02476366521103e-213,0.23817322611741,1,0.999,4.04952733042206e-210,"4","ACTB"
"CUL9",2.16112977360393e-211,1.88636192137455,0.116,0.038,4.32225954720785e-208,"4","CUL9"
"MT-ATP6.4",2.24305936800943e-211,-0.334083181787071,0.997,0.999,4.48611873601887e-208,"4","MT-ATP6"
"NCF4.4",8.23355345012233e-211,0.971541895452809,0.362,0.212,1.64671069002447e-207,"4","NCF4"
"IL21R.4",2.18891905310241e-208,1.19407345110734,0.316,0.176,4.37783810620481e-205,"4","IL21R"
"SOCS3.3",6.77400755732192e-208,0.74130292293812,0.569,0.399,1.35480151146438e-204,"4","SOCS3"
"IKZF3.4",6.29250552364957e-207,0.846398754600967,0.574,0.424,1.25850110472991e-203,"4","IKZF3"
"PLAC8.4",1.75523196630357e-205,-1.91976259920929,0.074,0.222,3.51046393260714e-202,"4","PLAC8"
"NMB",1.51168944750858e-204,2.13808967713971,0.104,0.032,3.02337889501715e-201,"4","NMB"
"XCL1.4",1.21809727247475e-202,-1.74445265540796,0.043,0.18,2.43619454494949e-199,"4","XCL1"
"ITGAE.4",1.61510108379684e-202,-1.29838095352983,0.294,0.438,3.23020216759368e-199,"4","ITGAE"
"FRMD4B.4",3.07834060322428e-202,1.12002885244364,0.25,0.124,6.15668120644856e-199,"4","FRMD4B"
"SMS.4",1.11597096792186e-201,0.997159897931775,0.414,0.265,2.23194193584372e-198,"4","SMS"
"TMSB10.3",4.13448015479983e-201,0.399712581966064,0.994,0.994,8.26896030959965e-198,"4","TMSB10"
"TRAF1.3",2.2260109773623e-199,0.861934209095678,0.453,0.294,4.4520219547246e-196,"4","TRAF1"
"MIR181A1HG",7.62800743191919e-199,1.47507077344728,0.164,0.068,1.52560148638384e-195,"4","MIR181A1HG"
"NBL1.4",7.03890328290901e-198,-2.3146977769043,0.061,0.198,1.4077806565818e-194,"4","NBL1"
"GNLY.4",4.56646239092371e-196,-2.78908764431613,0.057,0.194,9.13292478184741e-193,"4","GNLY"
"AUTS2.3",4.09947192677246e-195,-2.77877950329137,0.034,0.161,8.19894385354492e-192,"4","AUTS2"
"GPR171.4",1.89036390632471e-194,-1.23573511310312,0.167,0.327,3.78072781264942e-191,"4","GPR171"
"ANP32B.4",8.24178538704965e-194,0.415465695954771,0.836,0.73,1.64835707740993e-190,"4","ANP32B"
"TNFRSF9.1",1.10737137899569e-192,1.94373401534817,0.131,0.048,2.21474275799138e-189,"4","TNFRSF9"
"NABP1.3",1.23734328403493e-192,0.965359514539321,0.339,0.196,2.47468656806987e-189,"4","NABP1"
"CD300A.3",1.74082579110904e-192,-2.73442063524331,0.04,0.168,3.48165158221808e-189,"4","CD300A"
"KIR2DL4.4",3.2053360731709e-192,-4.02465120185029,0.019,0.137,6.4106721463418e-189,"4","KIR2DL4"
"RAB11FIP1.4",1.10640236695957e-191,1.03482267846645,0.353,0.211,2.21280473391915e-188,"4","RAB11FIP1"
"CCR7.4",3.22149839813431e-190,0.828867790017142,0.289,0.152,6.44299679626862e-187,"4","CCR7"
"GPR25.2",3.01520180535426e-189,1.36566986183596,0.177,0.078,6.03040361070852e-186,"4","GPR25"
"ABI3.4",4.79643160131713e-189,-0.780187900730388,0.407,0.556,9.59286320263425e-186,"4","ABI3"
"GZMK.4",7.06462373560206e-189,-2.10191125279299,0.085,0.227,1.41292474712041e-185,"4","GZMK"
"TFRC.3",1.50799474794673e-186,1.31737555777217,0.215,0.104,3.01598949589346e-183,"4","TFRC"
"TRGC2.4",2.11260029468033e-186,-2.98372596490342,0.031,0.152,4.22520058936065e-183,"4","TRGC2"
"CD5.3",6.87891728046762e-186,0.548746842115789,0.658,0.493,1.37578345609352e-182,"4","CD5"
"CSF1.4",7.51809526003464e-185,1.08738748426422,0.249,0.128,1.50361905200693e-181,"4","CSF1"
"CEBPD.3",3.57013650017163e-183,-2.54682232719629,0.059,0.19,7.14027300034326e-180,"4","CEBPD"
"IL2.4",2.03611458571706e-182,-2.89340520014496,0.023,0.139,4.07222917143413e-179,"4","IL2"
"ARHGDIB.3",3.88592714262732e-181,0.25481066950291,0.992,0.986,7.77185428525463e-178,"4","ARHGDIB"
"SEC11C.3",1.48711677469501e-180,0.713999668741754,0.546,0.398,2.97423354939002e-177,"4","SEC11C"
"SYNGR2.4",1.58109452242348e-178,0.670435418581186,0.64,0.512,3.16218904484696e-175,"4","SYNGR2"
"S100A6.4",1.57553175967476e-177,-0.390624519066441,0.809,0.894,3.15106351934952e-174,"4","S100A6"
"CCL20",2.18306432195363e-177,1.71978162611731,0.168,0.074,4.36612864390725e-174,"4","CCL20"
"MALAT1.3",4.93179348017991e-177,0.293598854872605,1,0.999,9.86358696035982e-174,"4","MALAT1"
"GADD45B.3",3.43584772253511e-176,-1.02421358556825,0.37,0.521,6.87169544507021e-173,"4","GADD45B"
"PECAM1.3",1.08944968835891e-175,-2.42920824582901,0.049,0.172,2.17889937671783e-172,"4","PECAM1"
"CEMIP2.4",4.4165712730311e-175,0.727408705790786,0.471,0.317,8.8331425460622e-172,"4","CEMIP2"
"SPINT2.4",8.03834583348849e-172,1.18404734016898,0.261,0.143,1.6076691666977e-168,"4","SPINT2"
"EGR1.4",7.81751572990717e-171,-1.72119359566811,0.16,0.306,1.56350314598143e-167,"4","EGR1"
"CRIP1.2",5.88692246640791e-166,-0.403104150454913,0.848,0.911,1.17738449328158e-162,"4","CRIP1"
"RIC3.1",1.7009687514039e-165,1.16704470523763,0.171,0.077,3.4019375028078e-162,"4","RIC3"
"TRGV10.4",2.84445489337037e-164,-2.50793127344272,0.05,0.169,5.68890978674074e-161,"4","TRGV10"
"AC020571.1.3",4.75985767224331e-163,-2.25368511219919,0.074,0.198,9.51971534448662e-160,"4","AC020571.1"
"CDKN2A.4",5.10044241229705e-163,1.37017768778895,0.194,0.095,1.02008848245941e-159,"4","CDKN2A"
"PNP.4",6.46782641759554e-163,-0.998199198164849,0.29,0.43,1.29356528351911e-159,"4","PNP"
"SYTL3.3",3.46517171390614e-162,-0.778500986857755,0.363,0.512,6.93034342781228e-159,"4","SYTL3"
"RPS27L.3",1.13701834475357e-160,0.57597865928728,0.74,0.625,2.27403668950714e-157,"4","RPS27L"
"NFATC1.3",2.6959883477748e-160,1.30098208938608,0.285,0.166,5.3919766955496e-157,"4","NFATC1"
"KLRK1.4",1.31340550056052e-158,-3.23283383058969,0.025,0.129,2.62681100112105e-155,"4","KLRK1"
"TP53INP1.3",4.86715329334982e-156,1.06288282254273,0.202,0.1,9.73430658669964e-153,"4","TP53INP1"
"BCL2.4",1.74584099359286e-154,0.712843560814597,0.419,0.273,3.49168198718572e-151,"4","BCL2"
"ERN1.4",1.5054803104e-153,-1.1790484964852,0.182,0.321,3.0109606208e-150,"4","ERN1"
"BIRC3.4",1.13200955438127e-152,0.840315595708426,0.468,0.333,2.26401910876255e-149,"4","BIRC3"
"TRGV2.4",5.04981724210512e-152,-3.21759152215018,0.031,0.136,1.00996344842102e-148,"4","TRGV2"
"GAPDH.4",5.84162510823533e-152,0.275217894394273,0.995,0.986,1.16832502164707e-148,"4","GAPDH"
"NEAT1.2",2.89553714610194e-151,0.569164356629484,0.61,0.47,5.79107429220388e-148,"4","NEAT1"
"PTGDR.3",3.52695057393978e-150,-3.58210409270381,0.017,0.112,7.05390114787956e-147,"4","PTGDR"
"BHLHE40.4",2.35893046068808e-149,-0.829023844583395,0.211,0.358,4.71786092137617e-146,"4","BHLHE40"
"ENTPD1.4",2.365920933593e-149,0.964264701635746,0.267,0.153,4.731841867186e-146,"4","ENTPD1"
"IL2RB.4",3.70295952717859e-148,0.45021912538732,0.69,0.545,7.40591905435719e-145,"4","IL2RB"
"ZFP36L1.4",7.31278751108792e-147,0.402824499537008,0.927,0.886,1.46255750221758e-143,"4","ZFP36L1"
"NINJ1.1",3.3745710117851e-146,1.07675116259069,0.28,0.166,6.74914202357019e-143,"4","NINJ1"
"ANKRD28.4",2.43346679962941e-145,-1.69082778314638,0.092,0.212,4.86693359925882e-142,"4","ANKRD28"
"SAMD3.3",4.58935394231053e-143,-1.7300908715814,0.081,0.198,9.17870788462105e-140,"4","SAMD3"
"CD320.2",7.23149948398856e-143,0.777024188417796,0.355,0.228,1.44629989679771e-139,"4","CD320"
"AC090152.1.3",3.47617296146217e-141,1.03132764490801,0.215,0.114,6.95234592292434e-138,"4","AC090152.1"
"AC068775.1.3",3.53612109375366e-141,-3.75629677713498,0.013,0.103,7.07224218750731e-138,"4","AC068775.1"
"SARDH",3.55599583262906e-140,1.53936015348469,0.102,0.038,7.11199166525812e-137,"4","SARDH"
"CD9.4",6.43570904930799e-140,-2.70861693802907,0.027,0.123,1.2871418098616e-136,"4","CD9"
"ZNF683.4",1.06570388312606e-139,-2.83613375375966,0.032,0.13,2.13140776625213e-136,"4","ZNF683"
"CITED2.2",1.36107046054423e-139,-0.637130970186016,0.518,0.649,2.72214092108847e-136,"4","CITED2"
"TXNDC17.2",1.77098136111653e-138,0.619165749270866,0.468,0.33,3.54196272223305e-135,"4","TXNDC17"
"ACTG1.3",2.15334098470031e-138,0.230676826245535,0.997,0.993,4.30668196940063e-135,"4","ACTG1"
"TRGV4.3",5.5556602732723e-138,-3.68387988333348,0.023,0.115,1.11113205465446e-134,"4","TRGV4"
"MAP1LC3A.2",1.74009379830759e-137,1.13820819650334,0.206,0.11,3.48018759661519e-134,"4","MAP1LC3A"
"FCRL6.4",6.01989665448424e-137,-3.40288240458624,0.02,0.111,1.20397933089685e-133,"4","FCRL6"
"PMAIP1.2",1.01505974288783e-136,1.08854561870267,0.28,0.169,2.03011948577566e-133,"4","PMAIP1"
"AQP3.4",2.11995243975666e-135,0.554997741198163,0.534,0.389,4.23990487951333e-132,"4","AQP3"
"MTHFD2.3",2.23584181213644e-135,0.701868563452173,0.43,0.298,4.47168362427288e-132,"4","MTHFD2"
"SLF1.3",3.65504911226675e-135,-1.35884311507161,0.114,0.236,7.3100982245335e-132,"4","SLF1"
"IGFBP3.3",5.20729174253608e-135,-3.50625407267456,0.018,0.106,1.04145834850722e-131,"4","IGFBP3"
"SERPINB6.3",8.50197815728218e-134,-1.89835224904229,0.054,0.159,1.70039563145644e-130,"4","SERPINB6"
"GRINA.2",9.67572215628305e-134,0.709894662543332,0.371,0.242,1.93514443125661e-130,"4","GRINA"
"RILPL2.4",1.75451161360551e-133,0.753474744660957,0.447,0.316,3.50902322721102e-130,"4","RILPL2"
"CCDC50.4",4.23546609984655e-133,1.14401454381201,0.175,0.087,8.4709321996931e-130,"4","CCDC50"
"OTUD5.3",5.20546090930306e-133,1.04927541608223,0.234,0.13,1.04109218186061e-129,"4","OTUD5"
"CD200R1.4",7.07735387777341e-133,-1.5052401217924,0.098,0.213,1.41547077555468e-129,"4","CD200R1"
"SH3BGRL3.3",1.06394239196614e-132,-0.292554549715241,0.984,0.98,2.12788478393228e-129,"4","SH3BGRL3"
"GEM.4",4.15768530461291e-132,1.03619778363593,0.177,0.089,8.31537060922582e-129,"4","GEM"
"ABLIM1.4",1.47992322388763e-131,-0.849378110178647,0.268,0.402,2.95984644777526e-128,"4","ABLIM1"
"NAB2",7.45191015586243e-131,1.23752772380948,0.132,0.058,1.49038203117249e-127,"4","NAB2"
"PSAP.3",1.06846687329843e-130,0.332084950507045,0.698,0.579,2.13693374659686e-127,"4","PSAP"
"PLA2G16.4",3.79410039521612e-130,-1.29872816588463,0.118,0.236,7.58820079043224e-127,"4","PLA2G16"
"SHMT2.2",1.68198848349603e-129,0.791305505553463,0.37,0.247,3.36397696699205e-126,"4","SHMT2"
"DAPK2.4",2.8678568009216e-129,-2.32547658421864,0.041,0.138,5.73571360184319e-126,"4","DAPK2"
"TYMP.2",3.06005956180378e-127,0.803161680623823,0.355,0.236,6.12011912360755e-124,"4","TYMP"
"IFNGR2.1",8.62075462135762e-127,1.19289924165894,0.131,0.059,1.72415092427152e-123,"4","IFNGR2"
"ACP5.4",1.47026079110785e-126,0.544728721658002,0.457,0.322,2.9405215822157e-123,"4","ACP5"
"WDR1.3",1.56974763392648e-125,0.365562159223295,0.78,0.677,3.13949526785296e-122,"4","WDR1"
"RNF130.4",3.57185450812943e-125,-2.59828933479292,0.027,0.115,7.14370901625887e-122,"4","RNF130"
"ALOX5AP.4",1.73107384511174e-124,-0.414065630426411,0.588,0.717,3.46214769022349e-121,"4","ALOX5AP"
"HAPLN3.3",2.30430660412019e-124,1.1266052665395,0.192,0.103,4.60861320824038e-121,"4","HAPLN3"
"BTG3.2",3.7024793831774e-124,0.728495903992995,0.42,0.296,7.40495876635479e-121,"4","BTG3"
